Source	Target
EEF1B2	NSA2
EEF1B2	RPL39L
EEF1B2	RPL36A-HNRNPH2
EEF1B2	NACA2
EEF1B2	EIF5AL1
EEF1B2	RPS29
EEF1B2	RPS28
EEF1B2	NACA
EEF1B2	RPS4Y2
EEF1B2	RPS27
EEF1B2	H3BNC9_HUMAN
EEF1B2	RPS14
EEF1B2	FAU
EEF1B2	RPL36A
EEF1B2	RPL17-C18orf32
EEF1B2	RPS10-NUDT3
EEF1B2	RPL37A
EEF1B2	RPL36
EEF1B2	RPL7L1
EEF1B2	UBA52
EEF1B2	RPL10
EEF1B2	RPL26L1
EEF1B2	RPL26
EEF1B2	RPS10
EEF1B2	RPL28
EEF1B2	RPL35A
EEF1B2	RPL23A
EEF1B2	RPS19
EEF1B2	RPL32
EEF1B2	RPL14
EEF1B2	RPL17
EEF1B2	RPS17
EEF1B2	RPL11
EEF1B2	RPS25
EEF1B2	RPLP2
EEF1B2	RPL27
EEF1B2	RPL30
EEF1B2	RPL34
EEF1B2	RPSA
EEF1B2	RPL18
EEF1B2	RPS15
EEF1B2	RPS24
EEF1B2	RPS13
EEF1B2	RPS5
EEF1B2	RPL24
EEF1B2	RPS18
EEF1B2	RPL31
EEF1B2	RPS20
EEF1B2	RPL23
EEF1B2	RPS7
EEF1B2	RPL9
EEF1B2	RPL6
EEF1B2	RPS8
EEF1B2	RPLP0
EEF1B2	RACK1
EEF1B2	TPT1
EEF2	RPL18A
EEF2	RPL19
EEF2	FANCE
EEF2	RPS12
EEF2	NEDD8
EEF2	RPS4Y1
EEF2	EEFSEC
EEF2	RSAD1
EEF2	SRSF1
EEF2	RPL35
EEF2	RPL8
EEF2	RPL3L
EEF2	RPS11
EEF2	RPS27A
EEF2	RPL37
EEF2	RPS3
EEF2	KIT
EEF2	EIF5B
EEF2	MRNIP
EEF2	RPL29
EEF2	EIF5A2
EEF2	RPS23
EEF2	NPM1
EEF2	RPL10L
EEF2	HSP90B1
EEF2	MED1
EEF2	SRRM2
EEF2	MAT2A
EEF2	RPL13
EEF2	MT-CO1
EEF2	NACA
EEF2	SNRNP70
EEF2	SECISBP2
EEF2	RNPC3
EEF2	PLCB1
EEF2	PPA2
EEF2	RTTN
EEF2	NAA10
EEF2	GDI1
EEF2	EIF4G3
EEF2	NAA38
EEF2	SNRPN
EEF2	HNRNPDL
EEF2	TUBB2A
EEF2	EIF3A
EEF2	EIF4G2
EEF2	SPTBN1
EEF2	JARID2
EEF2	KDM6A
EEF2	TUBA1B
EEF2	NCL
EEF2	TUBA1A
EEF2	FARS2
EEF2	SLC25A6
EEF2	TUBB
EEF2	SUMO2
EEF2	MT-ATP6
EEF2	HNRNPA3
EEF2	YWHAZ
EEF2	ENO2
EEF2	GPI
EEF2	PCBP2
EEF2	HNRNPK
EEF2	PPIA
EEF2	GAGE12D
EEF2	GAGE12H
EEF2	GAGE12F
EEF2	GAGE13
EEF2	GAGE2E
EEF2	GAGE1
EEF2	GAGE12J
EEF2	GAGE2A
EEF2	GAGE12E
EEF2	GSPT1
EEF2	GAGE10
EEF2	GAGE12G
EEF2	GAGE12C
EEF2	HNRNPH1
EEF2	ENSP00000498801
EEF2	SPDYE9P
EEF2	ENSP00000499200
EEF2	SPDYE14
EEF2	SNU13
EEF2	TPT1
EEF2	HNRNPA2B1
EEF2	RPL41
EEF2	TEX48
EEF2	HNRNPA1
EEF2	ETF1
EEF2	MRPS14
EEF2	GAPDH
EEF2	HABP4
EEF2	PGK1
EEF2	RPL36A-HNRNPH2
EEF2	HSPA5
EEF2	HSP90AB1
EEF2	HMGN2
EEF2	HMGN1
EEF2	H3BN98_HUMAN
EEF2	HSP90AA1
EEF2	EIF5AL1
EEF2	IFI35
EEF2	NPSR1
EEF2	RSRC1
EEF2	RPL22L1
EEF2	RPL39L
EEF2	EIF4A2
EEF2	RPS27L
EEF2	RPL7L1
EEF2	WDR31
EEF2	RPS4Y2
EEF2	H3BNC9_HUMAN
EEF2	SERBP1
EEF2	RPS10-NUDT3
EEF2	RPLP2
EEF2	RPLP1
EEF2	RPL36AL
EEF2	RPL36A
EEF2	RPL17-C18orf32
EEF2	RPL39
EEF2	RPL22
EEF2	RPS27
EEF2	RPL26L1
EEF2	RPS10
EEF2	RPS15A
EEF2	RPL17
EEF2	RPL26
EEF2	RPL10
EEF2	EIF5A
EEF2	RPS14
EEF2	RPL10A
EEF2	RPL37A
EEF2	RPS17
EEF2	RPL7
EEF2	RPL36
EEF2	RPL13A
EEF2	RPS25
EEF2	UBA52
EEF2	RPL24
EEF2	RPS4X
EEF2	RPS7
EEF2	RPL34
EEF2	RPS21
EEF2	RPS24
EEF2	FAU
EEF2	RPL38
EEF2	RPS26
EEF2	RPS29
EEF2	RPL21
EEF2	RPL35A
EEF2	RPL31
EEF2	RPL28
EEF2	RPL23A
EEF2	RPS20
EEF2	RPS6
EEF2	RPS15
EEF2	RPS2
EEF2	RPS8
EEF2	RPL30
EEF2	RPS28
EEF2	RPS5
EEF2	RPL4
EEF2	RPSA
EEF2	RACK1
EEF2	RPL15
EEF2	RPS19
EEF2	RPL23
EEF2	RPS18
EEF2	RPL5
EEF2	RPS16
EEF2	RPL9
EEF2	RPL18
EEF2	RPL11
EEF2	RPL7A
EEF2	RPL27A
EEF2	RPL6
EEF2	RPL32
EEF2	RPLP0
EEF2	RPL27
EEF2	RPS13
EEF2	RPS3A
EEF2	RPL12
EEF2	RPS9
EEF2	RPL14
EEF2	RPL3
EEFSEC	RPL18A
EEFSEC	RPL19
EEFSEC	RPS12
EEFSEC	RPS4Y1
EEFSEC	EIF5AL1
EEFSEC	EIF5A
EEFSEC	GSPT1
EEFSEC	ENSP00000498801
EEFSEC	SPDYE9P
EEFSEC	ENSP00000499200
EEFSEC	SPDYE14
EEFSEC	H3BN98_HUMAN
EEFSEC	NCL
EEFSEC	MSRA
EEFSEC	MTCL1
EEFSEC	RSRC1
EEFSEC	RSAD1
EEFSEC	MRPS14
EEFSEC	RPLP2
EEFSEC	RPL22L1
EEFSEC	GPX4
EEFSEC	WDR31
EEFSEC	RPS10-NUDT3
EEFSEC	SNU13
EEFSEC	MRNIP
EEFSEC	RPLP1
EEFSEC	TXNRD1
EEFSEC	RPL39L
EEFSEC	ETF1
EEFSEC	EIF3A
EEFSEC	RPL10L
EEFSEC	RPL41
EEFSEC	RPL26L1
EEFSEC	RPL12
EEFSEC	RPL3L
EEFSEC	RPS27L
EEFSEC	RPS4Y2
EEFSEC	EIF5B
EEFSEC	SELENOP
EEFSEC	RPL29
EEFSEC	RPL18
EEFSEC	RPL37
EEFSEC	RPL37A
EEFSEC	RPL28
EEFSEC	RPL13
EEFSEC	RPL36
EEFSEC	RPL22
EEFSEC	RPL32
EEFSEC	RPL36A
EEFSEC	UBA52
EEFSEC	RPL10A
EEFSEC	RPL36AL
EEFSEC	RPL21
EEFSEC	RACK1
EEFSEC	RPL35A
EEFSEC	RPL6
EEFSEC	RPL27
EEFSEC	RPL38
EEFSEC	RPL14
EEFSEC	RPL31
EEFSEC	RPL39
EEFSEC	RPL24
EEFSEC	RPL34
EEFSEC	RPL27A
EEFSEC	RPLP0
EEFSEC	RPL15
EEFSEC	RPS27A
EEFSEC	RPL13A
EEFSEC	RPL17
EEFSEC	RPL26
EEFSEC	RPL10
EEFSEC	RPL7
EEFSEC	RPS15A
EEFSEC	RPL23
EEFSEC	RPL5
EEFSEC	RPL9
EEFSEC	RPL23A
EEFSEC	RPL35
EEFSEC	RPL3
EEFSEC	RPS29
EEFSEC	RPS27
EEFSEC	RPL7A
EEFSEC	RPSA
EEFSEC	RPS14
EEFSEC	RPL11
EEFSEC	RPS10
EEFSEC	RPL8
EEFSEC	RPS4X
EEFSEC	RPS13
EEFSEC	RPL4
EEFSEC	RPS5
EEFSEC	RPS16
EEFSEC	RPS9
EEFSEC	RPS17
EEFSEC	RPL30
EEFSEC	RPS2
EEFSEC	RPS23
EEFSEC	RPS20
EEFSEC	RPS25
EEFSEC	RPS21
EEFSEC	RPS8
EEFSEC	RPS7
EEFSEC	RPS24
EEFSEC	RPS3A
EEFSEC	RPS26
EEFSEC	RPS18
EEFSEC	RPS19
EEFSEC	RPS28
EEFSEC	RPS15
EEFSEC	RPS11
EEFSEC	RPS6
EEFSEC	RPS3
EEFSEC	FAU
EEFSEC	SECISBP2
EFNA5	ELF1
EFNA5	PDGFRA
EFNA5	RASA1
EFNA5	TIAM1
EFNA5	KIT
EFNA5	NLGN1
EFNA5	GRIP1
EFNA5	UNC5D
EFNA5	GAP43
EFNA5	FNIP1
EFNA5	ERBB4
EFNA5	GAGE12G
EFNA5	SLC38A9
EFNA5	EPHB6
EFNA5	EPHA6
EFNA5	EPHB1
EIF3A	RPL18A
EIF3A	RPL19
EIF3A	RPS12
EIF3A	RPS4Y1
EIF3A	RBM39
EIF3A	RSAD1
EIF3A	RPL35
EIF3A	RPL8
EIF3A	RPS11
EIF3A	RPS27A
EIF3A	RPS3
EIF3A	NRG1
EIF3A	EIF5B
EIF3A	MRNIP
EIF3A	RPS23
EIF3A	NPM1
EIF3A	HSP90B1
EIF3A	RPL13
EIF3A	RPL15
EIF3A	RPL4
EIF3A	NCL
EIF3A	RPS15A
EIF3A	EIF4A2
EIF3A	RPS27L
EIF3A	HSP90AA1
EIF3A	RPL7
EIF3A	HNRNPA1
EIF3A	RPS2
EIF3A	RPS21
EIF3A	RPL3
EIF3A	RPL27A
EIF3A	RPL21
EIF3A	RPLP1
EIF3A	RPS3A
EIF3A	HNRNPA2B1
EIF3A	RPS26
EIF3A	ETF1
EIF3A	RPL12
EIF3A	HABP4
EIF3A	RPL18
EIF3A	RPL26
EIF3A	RPL34
EIF3A	RPL35A
EIF3A	RPL28
EIF3A	ENSP00000498801
EIF3A	SPDYE9P
EIF3A	SPDYE14
EIF3A	ENSP00000499200
EIF3A	RPL41
EIF3A	RPL14
EIF3A	RPL27
EIF3A	RPL17
EIF3A	RPL23A
EIF3A	RPL6
EIF3A	RPL9
EIF3A	RPL23
EIF3A	RPL11
EIF3A	EIF4G3
EIF3A	H3BNC9_HUMAN
EIF3A	MRPS14
EIF3A	RPS4Y2
EIF3A	RPLP0
EIF3A	RPL10
EIF3A	GSPT1
EIF3A	SNU13
EIF3A	EIF4G2
EIF3A	RPL5
EIF3A	H3BN98_HUMAN
EIF3A	RPS10-NUDT3
EIF3A	RSRC1
EIF3A	SERBP1
EIF3A	RPL7A
EIF3A	RPL13A
EIF3A	WDR31
EIF3A	RPS4X
EIF3A	RPS10
EIF3A	RPS14
EIF3A	RPS29
EIF3A	RPS17
EIF3A	RPS15
EIF3A	RPS27
EIF3A	RPS28
EIF3A	RPS19
EIF3A	RPS5
EIF3A	RPS24
EIF3A	RPS18
EIF3A	RPS9
EIF3A	RPS7
EIF3A	RPS13
EIF3A	RPS16
EIF3A	RPS8
EIF3A	RPS6
EIF3A	RPS25
EIF3A	RPSA
EIF3A	RACK1
EIF3A	RPS20
EIF3A	FAU
EIF4A2	RPL18A
EIF4A2	RPL19
EIF4A2	FANCE
EIF4A2	NEDD8
EIF4A2	SRSF1
EIF4A2	RPL3L
EIF4A2	RPS11
EIF4A2	RPS27A
EIF4A2	RPS3
EIF4A2	EIF5B
EIF4A2	EIF5A2
EIF4A2	RPS23
EIF4A2	NPM1
EIF4A2	SRP9
EIF4A2	RPL13
EIF4A2	RPL15
EIF4A2	RPL38
EIF4A2	RPL4
EIF4A2	NCL
EIF4A2	RPL32
EIF4A2	RPL31
EIF4A2	RPS24
EIF4A2	YWHAZ
EIF4A2	NSA2
EIF4A2	PURA
EIF4A2	NACA
EIF4A2	HNRNPA2B1
EIF4A2	RPL36
EIF4A2	RPS19
EIF4A2	RPL12
EIF4A2	RPS7
EIF4A2	RPS17
EIF4A2	PAN3
EIF4A2	RPL30
EIF4A2	RPL35A
EIF4A2	RPS14
EIF4A2	NPSR1
EIF4A2	RPLP2
EIF4A2	RPL17-C18orf32
EIF4A2	HNRNPK
EIF4A2	SUMO2
EIF4A2	HSP90AB1
EIF4A2	RPS28
EIF4A2	RPL14
EIF4A2	RPS26
EIF4A2	RPL6
EIF4A2	RPS25
EIF4A2	HSP90AA1
EIF4A2	RPL17
EIF4A2	RPL23A
EIF4A2	RPS18
EIF4A2	WDR31
EIF4A2	PPIA
EIF4A2	PCBP2
EIF4A2	RPL26L1
EIF4A2	RPS16
EIF4A2	RPL11
EIF4A2	RPS9
EIF4A2	RPL21
EIF4A2	RPL23
EIF4A2	HNRNPDL
EIF4A2	HNRNPA1
EIF4A2	RPS2
EIF4A2	RPS15
EIF4A2	RPS5
EIF4A2	ZFP36
EIF4A2	RPS20
EIF4A2	RPL18
EIF4A2	RPL7A
EIF4A2	RPL3
EIF4A2	GAPDH
EIF4A2	ETF1
EIF4A2	RPL26
EIF4A2	EIF5A
EIF4A2	EIF5AL1
EIF4A2	RPLP1
EIF4A2	RPS8
EIF4A2	RPL9
EIF4A2	RPLP0
EIF4A2	RPL7L1
EIF4A2	RPL10A
EIF4A2	TPT1
EIF4A2	RPL5
EIF4A2	RPL7
EIF4A2	RPSA
EIF4A2	RPS13
EIF4A2	RPS3A
EIF4A2	TIA1
EIF4A2	RPL13A
EIF4A2	RACK1
EIF4A2	RPS6
EIF4A2	EIF4G2
EIF4A2	EIF4G3
EIF4G2	PABPN1
EIF4G2	RPS3
EIF4G2	MBNL1
EIF4G2	EIF5B
EIF4G2	ZNF609
EIF4G2	NCL
EIF4G2	HSPA5
EIF4G2	PUM2
EIF4G2	HNRNPA1
EIF4G2	RPL3
EIF4G2	HNRNPA2B1
EIF4G2	PCBP2
EIF4G2	ETF1
EIF4G2	HNRNPK
EIF4G2	RPS6
EIF4G2	EIF4G3
EIF4G2	RPSA
EIF4G2	GSPT1
EIF4G2	SUMO2
EIF4G2	FTO
EIF4G2	RPS5
EIF4G2	RPL11
EIF4G2	HNRNPDL
EIF4G3	PABPN1
EIF4G3	EIF5B
EIF4G3	NCL
EIF4G3	HNRNPA1
EIF4G3	SFPQ
EIF4G3	PCBP2
EIF4G3	RPS6
EIF4G3	GSPT1
EIF5A	KCNQ1
EIF5A	RPL18A
EIF5A	RPL19
EIF5A	FANCE
EIF5A	RPS12
EIF5A	HSPE1
EIF5A	RPS4Y1
EIF5A	RSAD1
EIF5A	SRSF1
EIF5A	RPL35
EIF5A	RPL8
EIF5A	RPL3L
EIF5A	RPS11
EIF5A	RPS27A
EIF5A	RPL37
EIF5A	RPS3
EIF5A	EIF5B
EIF5A	MRNIP
EIF5A	RPL29
EIF5A	EIF5A2
EIF5A	RPS23
EIF5A	NPM1
EIF5A	RPL10L
EIF5A	MED1
EIF5A	RPL13
EIF5A	RPL15
EIF5A	RPL38
EIF5A	RPL4
EIF5A	FARS2
EIF5A	RPS15A
EIF5A	RPS27L
EIF5A	KCND2
EIF5A	HSP90AA1
EIF5A	SAT1
EIF5A	SFPQ
EIF5A	MT-ATP6
EIF5A	PPIA
EIF5A	KCNQ3
EIF5A	KCNB2
EIF5A	KCNQ5
EIF5A	HNRNPH1
EIF5A	NACA2
EIF5A	NACA
EIF5A	SUMO2
EIF5A	PTMA
EIF5A	HSP90AB1
EIF5A	HNRNPA2B1
EIF5A	GAGE13
EIF5A	GAGE12F
EIF5A	GAGE2E
EIF5A	GAGE1
EIF5A	GAGE12J
EIF5A	GAGE2A
EIF5A	GAGE12D
EIF5A	GAGE12H
EIF5A	GAGE12G
EIF5A	GAGE12C
EIF5A	GAGE12E
EIF5A	GAGE10
EIF5A	HNRNPA1
EIF5A	HNRNPK
EIF5A	OAZ1
EIF5A	HABP4
EIF5A	GAPDH
EIF5A	H3BNC9_HUMAN
EIF5A	RPL22L1
EIF5A	RSRC1
EIF5A	RPS10-NUDT3
EIF5A	SPDYE9P
EIF5A	ENSP00000498801
EIF5A	SPDYE14
EIF5A	ENSP00000499200
EIF5A	NSA2
EIF5A	HMGN2
EIF5A	HMGN1
EIF5A	SNU13
EIF5A	MRPS14
EIF5A	IFI35
EIF5A	RPLP2
EIF5A	H3BN98_HUMAN
EIF5A	PPA2
EIF5A	TEX48
EIF5A	NPSR1
EIF5A	RPL36A-HNRNPH2
EIF5A	RPL26L1
EIF5A	RPL39L
EIF5A	RPS4Y2
EIF5A	RPLP1
EIF5A	TPT1
EIF5A	RPL7L1
EIF5A	RPL12
EIF5A	RPL17-C18orf32
EIF5A	WDR31
EIF5A	SERBP1
EIF5A	RPS17
EIF5A	RPL22
EIF5A	RPS10
EIF5A	RPL28
EIF5A	RPL36AL
EIF5A	RPL36A
EIF5A	RPL35A
EIF5A	RPL39
EIF5A	RPL26
EIF5A	RPLP0
EIF5A	RPL10
EIF5A	RPS29
EIF5A	RPS27
EIF5A	RPS25
EIF5A	RPS7
EIF5A	RPS14
EIF5A	RPS4X
EIF5A	RPS26
EIF5A	RPL36
EIF5A	RPL37A
EIF5A	RPL17
EIF5A	RPL32
EIF5A	RPL7
EIF5A	RPL13A
EIF5A	RPL3
EIF5A	RPL10A
EIF5A	RPL34
EIF5A	RPL7A
EIF5A	RPL27
EIF5A	RPS28
EIF5A	RPS21
EIF5A	RPL6
EIF5A	RPS16
EIF5A	RPL27A
EIF5A	RPS19
EIF5A	RPS9
EIF5A	UBA52
EIF5A	RPS8
EIF5A	RPL24
EIF5A	RPL18
EIF5A	RPS5
EIF5A	RPL14
EIF5A	RPS13
EIF5A	RPS24
EIF5A	RPS20
EIF5A	RPSA
EIF5A	RPS2
EIF5A	RPL31
EIF5A	RPL9
EIF5A	RPL21
EIF5A	RPS3A
EIF5A	RACK1
EIF5A	RPL11
EIF5A	RPL30
EIF5A	RPS6
EIF5A	RPS15
EIF5A	RPL23
EIF5A	RPS18
EIF5A	RPL23A
EIF5A	RPL5
EIF5A	FAU
EIF5A2	KCNQ1
EIF5A2	RPL18A
EIF5A2	RPL19
EIF5A2	FANCE
EIF5A2	RPS12
EIF5A2	RPS4Y1
EIF5A2	RSAD1
EIF5A2	RPL35
EIF5A2	RPL8
EIF5A2	RPL3L
EIF5A2	RPS11
EIF5A2	RPS27A
EIF5A2	RPL37
EIF5A2	RPS3
EIF5A2	MRNIP
EIF5A2	RPL29
EIF5A2	FARS2
EIF5A2	MT-ATP6
EIF5A2	KCNB2
EIF5A2	KCND2
EIF5A2	KCNQ3
EIF5A2	KCNQ5
EIF5A2	NACA
EIF5A2	NACA2
EIF5A2	OAZ1
EIF5A2	GAPDH
EIF5A2	RPLP2
EIF5A2	GAGE12C
EIF5A2	GAGE12G
EIF5A2	GAGE10
EIF5A2	GAGE12E
EIF5A2	GAGE2A
EIF5A2	GAGE12J
EIF5A2	GAGE2E
EIF5A2	GAGE1
EIF5A2	GAGE12F
EIF5A2	GAGE13
EIF5A2	GAGE12H
EIF5A2	GAGE12D
EIF5A2	SERBP1
EIF5A2	RPL28
EIF5A2	HABP4
EIF5A2	RPS17
EIF5A2	H3BNC9_HUMAN
EIF5A2	RPL22
EIF5A2	RPS10
EIF5A2	RPS10-NUDT3
EIF5A2	SNU13
EIF5A2	RSRC1
EIF5A2	RPL35A
EIF5A2	SPDYE14
EIF5A2	ENSP00000499200
EIF5A2	ENSP00000498801
EIF5A2	SPDYE9P
EIF5A2	PPA2
EIF5A2	HMGN1
EIF5A2	HMGN2
EIF5A2	NSA2
EIF5A2	MRPS14
EIF5A2	IFI35
EIF5A2	H3BN98_HUMAN
EIF5A2	RPS15A
EIF5A2	TEX48
EIF5A2	NPSR1
EIF5A2	RPLP0
EIF5A2	RPL10L
EIF5A2	RPL10
EIF5A2	RPL26L1
EIF5A2	RPL26
EIF5A2	RPL36AL
EIF5A2	RPL36A-HNRNPH2
EIF5A2	RPL36A
EIF5A2	RPL12
EIF5A2	RPLP1
EIF5A2	RPL39
EIF5A2	RPS29
EIF5A2	RPS4Y2
EIF5A2	RPS4X
EIF5A2	RPS25
EIF5A2	RPS14
EIF5A2	TPT1
EIF5A2	RPS27L
EIF5A2	RPL39L
EIF5A2	RPS7
EIF5A2	RPS27
EIF5A2	RPS26
EIF5A2	RPL7
EIF5A2	RPL7L1
EIF5A2	RPL10A
EIF5A2	RPL17-C18orf32
EIF5A2	RPL17
EIF5A2	WDR31
EIF5A2	RPL38
EIF5A2	RPL36
EIF5A2	RPL37A
EIF5A2	RPL3
EIF5A2	RPL22L1
EIF5A2	RPS21
EIF5A2	RPL13A
EIF5A2	RPL27
EIF5A2	RPL32
EIF5A2	MED1
EIF5A2	RPL6
EIF5A2	RPL34
EIF5A2	RPL7A
EIF5A2	RPS16
EIF5A2	RPL27A
EIF5A2	RPS28
EIF5A2	RPSA
EIF5A2	RPS8
EIF5A2	RPS19
EIF5A2	RPS9
EIF5A2	RPS20
EIF5A2	RPS23
EIF5A2	RPL4
EIF5A2	RPL14
EIF5A2	RPL18
EIF5A2	RPS13
EIF5A2	RPS2
EIF5A2	RPS5
EIF5A2	RPS24
EIF5A2	RPL24
EIF5A2	RPL31
EIF5A2	RPL9
EIF5A2	RPL15
EIF5A2	RPS3A
EIF5A2	RACK1
EIF5A2	RPS6
EIF5A2	RPL13
EIF5A2	UBA52
EIF5A2	RPL30
EIF5A2	RPL21
EIF5A2	RPL11
EIF5A2	RPL23A
EIF5A2	RPL5
EIF5A2	RPS15
EIF5A2	RPS18
EIF5A2	RPL23
EIF5A2	FAU
EIF5AL1	KCNQ1
EIF5AL1	RPL18A
EIF5AL1	RPL19
EIF5AL1	FANCE
EIF5AL1	RPS12
EIF5AL1	RPS4Y1
EIF5AL1	RSAD1
EIF5AL1	RPL35
EIF5AL1	RPL8
EIF5AL1	RPL3L
EIF5AL1	RPS11
EIF5AL1	RPS27A
EIF5AL1	RPL37
EIF5AL1	RPS3
EIF5AL1	EIF5B
EIF5AL1	MRNIP
EIF5AL1	RPL29
EIF5AL1	RPS23
EIF5AL1	RPL10L
EIF5AL1	MED1
EIF5AL1	RPL13
EIF5AL1	RPL15
EIF5AL1	RPL38
EIF5AL1	RPL4
EIF5AL1	FARS2
EIF5AL1	RPS15A
EIF5AL1	RPS27L
EIF5AL1	KCND2
EIF5AL1	RPL7
EIF5AL1	RPS2
EIF5AL1	PPA2
EIF5AL1	KCNQ5
EIF5AL1	RPS21
EIF5AL1	RPL3
EIF5AL1	RPL36AL
EIF5AL1	RPL27A
EIF5AL1	RPL21
EIF5AL1	RPLP1
EIF5AL1	RPS3A
EIF5AL1	RPL22L1
EIF5AL1	RPL22
EIF5AL1	RPS26
EIF5AL1	MT-ATP6
EIF5AL1	RPL12
EIF5AL1	HMGN2
EIF5AL1	RPL39
EIF5AL1	GAGE2A
EIF5AL1	RPL5
EIF5AL1	SERBP1
EIF5AL1	RPL7A
EIF5AL1	RPS4X
EIF5AL1	RPL10A
EIF5AL1	WDR31
EIF5AL1	HABP4
EIF5AL1	RPS16
EIF5AL1	RPS6
EIF5AL1	HMGN1
EIF5AL1	NPSR1
EIF5AL1	GAGE12E
EIF5AL1	GAGE12H
EIF5AL1	KCNQ3
EIF5AL1	RPS9
EIF5AL1	RPL13A
EIF5AL1	RPL24
EIF5AL1	RPL34
EIF5AL1	RPS29
EIF5AL1	RPL14
EIF5AL1	RPS8
EIF5AL1	GAPDH
EIF5AL1	SNU13
EIF5AL1	GAGE12D
EIF5AL1	GAGE10
EIF5AL1	RPS14
EIF5AL1	RPL36A-HNRNPH2
EIF5AL1	RPL31
EIF5AL1	UBA52
EIF5AL1	RPL23A
EIF5AL1	RPSA
EIF5AL1	RPL39L
EIF5AL1	RPS18
EIF5AL1	IFI35
EIF5AL1	GAGE12C
EIF5AL1	RPL6
EIF5AL1	RPL36A
EIF5AL1	GAGE12J
EIF5AL1	RPL10
EIF5AL1	RPS24
EIF5AL1	GAGE12G
EIF5AL1	RPL32
EIF5AL1	RPL37A
EIF5AL1	RPL7L1
EIF5AL1	RPL23
EIF5AL1	MRPS14
EIF5AL1	RACK1
EIF5AL1	NACA2
EIF5AL1	RPL30
EIF5AL1	RPL26L1
EIF5AL1	RPS20
EIF5AL1	KCNB2
EIF5AL1	NACA
EIF5AL1	OAZ1
EIF5AL1	GAGE2E
EIF5AL1	GAGE1
EIF5AL1	GAGE13
EIF5AL1	GAGE12F
EIF5AL1	RPLP2
EIF5AL1	RPS17
EIF5AL1	H3BNC9_HUMAN
EIF5AL1	RPL28
EIF5AL1	RPS10-NUDT3
EIF5AL1	RPS10
EIF5AL1	RSRC1
EIF5AL1	RPL35A
EIF5AL1	ENSP00000499200
EIF5AL1	SPDYE14
EIF5AL1	SPDYE9P
EIF5AL1	ENSP00000498801
EIF5AL1	NSA2
EIF5AL1	H3BN98_HUMAN
EIF5AL1	TEX48
EIF5AL1	RPLP0
EIF5AL1	RPL26
EIF5AL1	RPS4Y2
EIF5AL1	TPT1
EIF5AL1	RPS25
EIF5AL1	RPS27
EIF5AL1	RPS7
EIF5AL1	RPL17
EIF5AL1	RPL17-C18orf32
EIF5AL1	RPL36
EIF5AL1	RPL27
EIF5AL1	RPS28
EIF5AL1	RPS19
EIF5AL1	RPL18
EIF5AL1	RPS13
EIF5AL1	RPS5
EIF5AL1	RPL9
EIF5AL1	RPL11
EIF5AL1	RPS15
EIF5AL1	FAU
EIF5B	RPL18A
EIF5B	NAMPT
EIF5B	RPL19
EIF5B	FANCE
EIF5B	RPS12
EIF5B	HSPE1
EIF5B	RPS4Y1
EIF5B	RSAD1
EIF5B	RPL35
EIF5B	RPL8
EIF5B	RPL3L
EIF5B	RPS11
EIF5B	RPS27A
EIF5B	RPL37
EIF5B	RPS3
EIF5B	HSP90AB1
EIF5B	MAT2A
EIF5B	HSP90AA1
EIF5B	RPLP2
EIF5B	FARS2
EIF5B	MT-ATP6
EIF5B	GPI
EIF5B	MTHFD1L
EIF5B	KDM6A
EIF5B	PTMA
EIF5B	PCBP2
EIF5B	FOS
EIF5B	NSA2
EIF5B	GAGE2A
EIF5B	GAGE12J
EIF5B	GAGE1
EIF5B	GAGE2E
EIF5B	GAGE13
EIF5B	GAGE12F
EIF5B	GAGE12H
EIF5B	GAGE12D
EIF5B	GAGE12C
EIF5B	NCL
EIF5B	GAGE12G
EIF5B	GAGE10
EIF5B	GAGE12E
EIF5B	WARS1
EIF5B	HABP4
EIF5B	RPL41
EIF5B	GAPDH
EIF5B	GSPT1
EIF5B	SOD2
EIF5B	PGK1
EIF5B	SPDYE9P
EIF5B	ENSP00000498801
EIF5B	SPDYE14
EIF5B	ENSP00000499200
EIF5B	SELENOP
EIF5B	RPL28
EIF5B	ETF1
EIF5B	SERBP1
EIF5B	RPS4Y2
EIF5B	TEX48
EIF5B	SNU13
EIF5B	HMGN2
EIF5B	HMGN1
EIF5B	H3BN98_HUMAN
EIF5B	MRPS14
EIF5B	RPL36A-HNRNPH2
EIF5B	RPL36A
EIF5B	RPL36AL
EIF5B	UBA52
EIF5B	RPL12
EIF5B	WDR31
EIF5B	RPS27L
EIF5B	H3BNC9_HUMAN
EIF5B	RPL22L1
EIF5B	RPLP1
EIF5B	RPL39L
EIF5B	MRNIP
EIF5B	IFI35
EIF5B	NPSR1
EIF5B	PUM3
EIF5B	RSRC1
EIF5B	RPL26L1
EIF5B	RPL7L1
EIF5B	RPL10A
EIF5B	RPL17-C18orf32
EIF5B	RPL26
EIF5B	RPL7
EIF5B	RPL17
EIF5B	RPS21
EIF5B	MED1
EIF5B	RPL37A
EIF5B	RPL35A
EIF5B	RPL32
EIF5B	RPL34
EIF5B	RPS4X
EIF5B	RPL22
EIF5B	RPS15A
EIF5B	RPL21
EIF5B	RPL36
EIF5B	RPL38
EIF5B	RPL18
EIF5B	RPL15
EIF5B	RPL39
EIF5B	RPL13
EIF5B	RPL30
EIF5B	RPS10-NUDT3
EIF5B	RPL31
EIF5B	RPL10L
EIF5B	RPL24
EIF5B	RPL14
